-0.19573496	0.13467075	-0.18960205	-0.18831627	-0.1361208	0.20885698	0.099396914	0.2046957	-0.12444566	-0.15215091	-0.13872048	0.17688534	0.14015803	0.16004442	0.14195567	-0.12174278
-0.07092013	-0.012983488	-0.023954857	-0.07219653	-0.047661237	0.05342571	-0.0210902	0.08600077	-0.050979674	-0.04083464	-0.0618934	0.013805363	-0.0048072753	0.010146575	0.035390314	-0.03911515
0.06474821	-0.13297457	0.056711983	0.059703924	0.08358631	-0.057335265	-0.12915172	-0.0824297	0.049770903	0.09341416	0.10622783	-0.11569217	-0.12062678	-0.06856588	-0.081982754	0.12019122
-0.051196925	0.03061907	-0.08192847	-0.047146536	-0.07390439	0.14523341	0.044392113	0.14406988	-0.09446376	-0.10439262	-0.12148452	0.039599866	0.07528488	0.115783125	0.038245276	-0.079931244
-0.37574807	0.21906473	-0.30768088	-0.28566206	-0.24064553	0.31688407	0.2880055	0.42948192	-0.29833868	-0.26504952	-0.39607793	0.30524072	0.31299022	0.29564577	0.26701796	-0.27720982
0.07826873	-0.16605759	0.091550164	0.09603625	0.15157445	-0.11550309	-0.10602357	-0.045317806	0.14471924	0.12922911	0.12993926	-0.09579282	-0.09253024	-0.091737	-0.10006325	0.15599275
0.07595705	-0.0011003164	0.10806371	0.04389397	0.070899986	-0.059684698	-0.030997466	-0.1292634	0.054428346	0.0032784853	0.081538394	-0.08571234	-0.035208788	-0.09270832	-0.061041284	0.027123341
-0.13380922	0.088011414	-0.15157257	-0.10881011	-0.14073288	0.13526274	0.102818914	0.11703736	-0.13317773	-0.07356353	-0.10925146	0.13507591	0.1320269	0.14474697	0.066290595	-0.1501658
-0.15240805	0.16547461	-0.20654361	-0.13277553	-0.19030678	0.17478935	0.11726829	0.20022339	-0.1461387	-0.12373212	-0.23025867	0.1436204	0.15920201	0.215757	0.10447149	-0.18183018
0.07596993	-0.09332904	0.07774264	0.13322912	0.09763647	-0.12523614	-0.051736534	-0.15701199	0.12714481	0.08672962	0.1166399	-0.08488041	-0.12668051	-0.077734396	-0.096903585	0.044217166
-0.08047607	0.06958102	-0.046143692	-0.08141455	-0.017601585	0.10621155	-0.013198142	0.09656377	-0.1118957	0.029459871	-0.10544257	0.053795762	0.097936034	0.047012012	0.05765473	0.0049538156
-0.1837399	0.14720224	-0.1419909	-0.2103309	-0.19126797	0.17957269	0.17988427	0.101643935	-0.18474191	-0.16175234	-0.18337539	0.13083714	0.19543812	0.14992142	0.20501271	-0.15487547
0.06646678	0.011211728	0.027926443	0.055929676	0.038290992	-0.053221107	-0.011513505	-0.012094306	0.06587877	0.063995816	0.04745396	0.0043595675	-0.070965394	0.0053171907	-0.024904763	0.026204254
0.23685248	-0.17004018	0.23075612	0.21329442	0.19278124	-0.29641747	-0.15308535	-0.26983452	0.22529614	0.16330205	0.24538387	-0.2612652	-0.22939302	-0.22336316	-0.19139336	0.1550863
-0.360064	0.27742144	-0.37513575	-0.27741626	-0.3314663	0.321571	0.28127998	0.3453936	-0.35045004	-0.285745	-0.34430042	0.330674	0.3549104	0.29726318	0.3286084	-0.32070947
0.12871869	-0.10124438	0.07094182	0.0853161	0.05215606	-0.11386565	-0.099191174	-0.10581041	0.111703314	0.034485463	0.07090843	-0.09703295	-0.08432408	-0.057244968	-0.099686615	0.07525241
0.11873328	-0.02570314	0.111817464	0.13743883	0.09712149	-0.10982703	-0.0279205	-0.1630616	0.0599915	0.08808056	0.13743395	-0.12201799	-0.07037571	-0.13497189	-0.09592297	0.061237346
0.2764195	-0.13951914	0.2167567	0.17088345	0.2037943	-0.25731948	-0.16036744	-0.25958833	0.24052608	0.13589491	0.22160485	-0.2173667	-0.26786068	-0.23756011	-0.19632347	0.23312387
0.033407055	-0.059569858	0.02367167	0.05889346	0.08926189	-0.04872834	-0.053989053	-0.097707294	0.028629515	0.03490463	0.104281485	-0.088064715	-0.023780013	-0.0826644	-0.022156345	0.094803885
-0.15153447	0.11715066	-0.17857502	-0.13038851	-0.064375795	0.21547842	0.04693107	0.2473101	-0.11991259	-0.08283329	-0.12183749	0.13792188	0.101335675	0.14175971	0.07141732	-0.12984142
0.25079677	-0.0995991	0.19559702	0.15384845	0.1872062	-0.28499123	-0.14584944	-0.33855665	0.26999137	0.097411335	0.2566072	-0.18569578	-0.25431952	-0.18968374	-0.14926356	0.21004054
-0.0777751	0.056164328	-0.06394249	-0.072166376	-0.050715353	0.13020608	0.04307603	0.10947993	-0.083163224	-0.07498726	-0.069812655	0.091480054	0.08965459	0.09456304	0.07253126	-0.036951832
0.053276297	-0.05480327	0.10768471	0.06567565	0.0893435	-0.03258232	-0.08756304	-0.07963741	0.059748426	0.10814331	0.08459257	-0.042914823	-0.07122998	-0.12931696	-0.07414197	0.04004883
-0.16770957	0.18612714	-0.1843396	-0.19134703	-0.1841271	0.12999482	0.15027116	0.1871943	-0.1655395	-0.1997724	-0.14431627	0.16932146	0.1258683	0.1252548	0.19299755	-0.12928921
0.17056471	-0.15517649	0.14681889	0.13444607	0.17487486	-0.14894648	-0.1329053	-0.10745291	0.16110782	0.17490587	0.16052361	-0.15979856	-0.15839298	-0.1697725	-0.16233292	0.13691139
0.12522541	-0.07550649	0.15920514	0.07921863	0.16150592	-0.16109163	-0.14917989	-0.11807113	0.17318407	0.10865356	0.10153542	-0.09642808	-0.15940456	-0.09784089	-0.0915279	0.08115101
0.04539822	-0.0029739311	-0.02575449	0.03327519	0.0034146546	-0.050983243	0.01636531	-0.06637292	0.06813656	-0.0031567686	0.011534732	-0.05088732	0.0017806145	-0.0018339626	0.018344704	0.021089997
-0.026094835	-0.023070546	-0.069810234	-0.0029109833	-0.045664057	-0.0065044276	0.03448688	0.018581327	0.0062663984	0.028562957	-0.08509096	-0.0008745716	0.04629359	0.027236525	0.022416865	-0.041088637
0.26089627	-0.25195134	0.22616714	0.19767588	0.1693443	-0.21099465	-0.21252362	-0.25750375	0.24901325	0.21258727	0.24840885	-0.22434923	-0.23169915	-0.22899354	-0.17918824	0.2150118
-0.108083464	0.022171939	-0.05518959	-0.039421927	-0.0896137	0.12801406	-0.0052065733	0.14157109	-0.037922077	-0.0070699533	-0.07827557	0.0847967	0.08715636	0.09871963	0.015612852	-0.050191
0.21529186	-0.08317046	0.13519974	0.124672785	0.092103936	-0.23638438	-0.058751732	-0.22719067	0.18873648	0.0875148	0.15110262	-0.1273085	-0.1671663	-0.20334584	-0.15826048	0.17644791
-0.14660391	0.14671722	-0.18112785	-0.10963791	-0.17074178	0.19932882	0.13855731	0.1774735	-0.13390642	-0.10766426	-0.13805142	0.15968902	0.11738134	0.18820077	0.19575404	-0.12657164
0.6243792	-0.6388012	0.7085064	0.6280819	0.6769323	-0.64133495	-0.62019247	-0.7103723	0.6689389	0.61872613	0.67199945	-0.6179515	-0.6258295	-0.6186114	-0.60382724	0.6742329
-0.025297055	0.045349523	-0.06865244	0.009469118	-0.018638125	0.012032711	0.053348754	0.034182414	-0.033773936	-0.072776936	-0.020399999	0.00077211554	0.06377712	0.0002760034	-0.0037124583	-0.044492453
0.14298095	-0.024935674	0.13383819	0.0904229	0.05588387	-0.13650557	-0.017449588	-0.17696853	0.15465714	0.060075093	0.16077712	-0.09518961	-0.14115947	-0.13665909	-0.07633496	0.12350308
0.10916132	-0.07602317	0.029144624	0.0656022	0.054889176	-0.12576863	-0.0057370323	-0.09660218	0.091929	0.03589768	0.071630545	-0.07295593	-0.035308495	-0.06417411	-0.05431873	0.027969895
-0.68385553	0.6322063	-0.6166491	-0.6751595	-0.63325655	0.70908177	0.59529626	0.69399434	-0.654221	-0.590455	-0.70690656	0.62852186	0.61605287	0.69157547	0.62704736	-0.5982947
0.33246434	-0.25050682	0.26458213	0.3248901	0.28093752	-0.3163832	-0.22548175	-0.33151826	0.25168574	0.21046136	0.27230042	-0.313777	-0.2741367	-0.2997881	-0.26741278	0.23214749
-0.58485883	0.60194165	-0.5616156	-0.59406996	-0.5161784	0.5444572	0.56851614	0.56393164	-0.5746178	-0.5039594	-0.59135896	0.5896021	0.6018927	0.5939408	0.578238	-0.56736946
-0.14624411	0.10092881	-0.14610209	-0.083649494	-0.099280745	0.13330048	0.13908982	0.063894875	-0.12114287	-0.1187449	-0.09526705	0.08638679	0.057897754	0.0888024	0.12290247	-0.13403362
-0.024612335	-0.011443267	0.068162754	0.014431025	0.008291566	0.014313451	-0.0012854512	-0.03499461	0.04604824	0.040559888	0.011400569	-0.08280187	-0.036488887	-0.029259982	-0.050115325	0.07647646
-0.017038994	-0.030596681	-0.061750107	0.030639015	-0.017327493	-0.0068522897	-0.009157957	0.04776754	0.018757436	-0.02401589	0.027579887	0.04968667	0.055441085	0.025763512	-0.025624644	-0.017875388
0.079019405	-0.15271783	0.09667052	0.11570258	0.07028251	-0.11292621	-0.14332743	-0.13495046	0.106448695	0.077859275	0.06480839	-0.15588221	-0.13690759	-0.09732445	-0.1583361	0.0850872
0.08688315	-0.04549637	0.10243763	0.112997815	0.09912192	-0.16507675	-0.124961145	-0.14466062	0.14148743	0.05070638	0.18103163	-0.070369594	-0.08971411	-0.08223502	-0.08058773	0.13765205
0.09117926	-0.1517154	0.08782919	0.1416432	0.11402155	-0.17717122	-0.12880768	-0.11131995	0.12786303	0.1191646	0.17390992	-0.0979036	-0.17024782	-0.16102727	-0.14905913	0.15023649
-0.34100032	0.30659074	-0.26848924	-0.27377707	-0.25569516	0.3172325	0.3112001	0.3602921	-0.29397422	-0.2669325	-0.35831445	0.32354695	0.34222603	0.33984876	0.3309636	-0.3318187
0.047232915	0.003717342	0.010332742	-0.016096435	-0.008502683	0.00060084934	-0.006982477	0.041704338	0.004086251	0.001636808	-0.009749298	0.023060784	-0.033262566	0.01717881	-0.0348733	0.056912854
-0.09162456	-0.039294835	0.0065139644	-0.039346356	-0.06560211	0.06944922	-0.021918343	0.034946423	-0.054234624	0.006721995	-0.015960755	0.047164176	0.02605836	0.03036404	0.00036424302	-0.048639532
0.18682443	-0.19880556	0.15891628	0.18528385	0.20653768	-0.14481322	-0.17037694	-0.1849025	0.17583926	0.19053222	0.1347217	-0.13502881	-0.1804672	-0.17921878	-0.13871376	0.14264578
0.15768366	-0.004404815	0.14904098	0.13694927	0.11932173	-0.17658798	-0.07488999	-0.1869972	0.15310515	0.00512055	0.17100774	-0.10082774	-0.124305084	-0.07330865	-0.08861504	0.034575563
-0.11699949	0.114471	-0.14929129	-0.17060795	-0.14202337	0.11407086	0.108391955	0.15566745	-0.13236974	-0.062465303	-0.17674805	0.17034471	0.1539446	0.14140855	0.07758879	-0.10461056
0.049505975	-0.000587835	0.090235665	0.044292618	0.05805497	-0.07435688	-0.01643113	-0.109437495	0.049469702	-0.04150115	0.037096333	-0.013802566	-0.036556568	-0.09109508	0.016126622	0.052168954
0.14172027	-0.0794001	0.14141405	0.12263847	0.08764769	-0.21663082	-0.040605143	-0.21489313	0.17219709	0.08577199	0.1634233	-0.113254316	-0.1119325	-0.18676299	-0.113838695	0.14701311
0.09416032	-0.113638066	0.10817747	0.07035994	0.15598886	-0.115415856	-0.096082695	-0.10960879	0.13150229	0.049709056	0.11355542	-0.16003339	-0.090704516	-0.09850126	-0.11205527	0.06757721
0.001024656	0.088272534	-0.056709163	-0.033461876	-0.067675635	0.029724533	0.12924407	-0.0061276876	-0.04348537	-0.08831546	0.00437754	0.04579466	0.017083291	0.08792781	0.051503792	-0.08529614
0.79865336	-0.74286133	0.8236018	0.72648305	0.75080657	-0.9196591	-0.6650587	-0.9448616	0.788825	0.680383	0.8416396	-0.82585865	-0.7992282	-0.83915424	-0.68709064	0.7603226
-0.26011533	0.2170867	-0.33218	-0.24688293	-0.21911004	0.30887702	0.25248817	0.34232497	-0.23645337	-0.21752772	-0.29470825	0.30705944	0.3195744	0.27237076	0.216693	-0.26969284
0.124555394	-0.15323824	0.14970873	0.14091885	0.10792271	-0.11903267	-0.1127116	-0.11961871	0.12157827	0.1107032	0.11254598	-0.05809153	-0.1481034	-0.11062836	-0.09171855	0.08908932
0.0082138395	-0.02600354	0.03254116	0.0046187765	0.038501076	0.061775077	-0.027703175	0.030345058	0.020340279	0.005500639	-0.030582068	0.031147158	0.027265146	0.05119824	-0.0056190146	-0.025553321
-0.009701193	0.11234202	-0.0036516176	-0.028133905	-0.010658904	0.05204282	0.059620086	-0.0033644058	-0.08645697	-0.04210625	-0.03956248	0.071759336	0.028008763	0.05956248	0.068646714	-0.10599713
